series_id,timestamp,ground_truth,prediction
2,2023-01-03 18:00:00,2.1906004,0.40452182
2,2023-01-03 18:00:00,2.2232392,0.3359542
2,2023-01-03 19:00:00,2.9079895,0.27472964
2,2023-01-03 19:00:00,3.0357294,0.3647556
0,2023-01-03 18:00:00,2.3783538,0.31179738
0,2023-01-03 18:00:00,2.1906004,0.3649541
0,2023-01-03 18:00:00,2.2232392,0.39806172
0,2023-01-03 19:00:00,2.9079895,0.32653603
0,2023-01-03 19:00:00,3.0357294,0.2687053
0,2023-01-03 19:00:00,2.5853062,0.35794294
2,2023-01-03 18:00:00,2.1906004,0.30951107
2,2023-01-03 18:00:00,2.2232392,0.36226484
2,2023-01-03 19:00:00,2.9079895,0.39158303
2,2023-01-03 19:00:00,3.0357294,0.32458863
2,2023-01-03 19:00:00,2.5853062,0.26625097
2,2023-01-03 20:00:00,3.0103247,0.35242242
1,2023-01-03 18:00:00,2.2232392,0.3054666
1,2023-01-03 19:00:00,2.9079895,0.3538162
1,2023-01-03 19:00:00,3.0357294,0.3871719
1,2023-01-03 19:00:00,2.5853062,0.32039392
1,2023-01-03 20:00:00,3.0103247,0.25635365
1,2023-01-03 20:00:00,2.8321378,0.34768644
0,2023-01-03 19:00:00,2.9079895,0.29809415
0,2023-01-03 19:00:00,3.0357294,0.3505104
0,2023-01-03 19:00:00,2.5853062,0.38379982
0,2023-01-03 20:00:00,3.0103247,0.31388766
0,2023-01-03 20:00:00,2.8321378,0.25350693
0,2023-01-03 20:00:00,2.9782667,0.3442622
2,2023-01-03 19:00:00,3.0357294,0.29982787
2,2023-01-03 19:00:00,2.5853062,0.35286307
2,2023-01-03 20:00:00,3.0103247,0.38191172
2,2023-01-03 20:00:00,2.8321378,0.31580287
2,2023-01-03 20:00:00,2.9782667,0.2553986
2,2023-01-03 21:00:00,2.937527,0.34353295
1,2023-01-03 19:00:00,2.5853062,0.29930514
1,2023-01-03 20:00:00,3.0103247,0.3486
1,2023-01-03 20:00:00,2.8321378,0.38124654
1,2023-01-03 20:00:00,2.9782667,0.31505632
1,2023-01-03 21:00:00,2.937527,0.24939121
1,2023-01-03 21:00:00,2.8541155,0.34308094
0,2023-01-03 20:00:00,3.0103247,0.29387444
0,2023-01-03 20:00:00,2.8321378,0.3477111
0,2023-01-03 20:00:00,2.9782667,0.38007557
0,2023-01-03 21:00:00,2.937527,0.31058556
0,2023-01-03 21:00:00,2.8541155,0.24874595
0,2023-01-03 21:00:00,2.988257,0.34215847
2,2023-01-03 20:00:00,2.8321378,0.2942136
2,2023-01-03 20:00:00,2.9782667,0.34863597
2,2023-01-03 21:00:00,2.937527,0.37662047
2,2023-01-03 21:00:00,2.8541155,0.31105953
2,2023-01-03 21:00:00,2.988257,0.24925774
2,2023-01-03 22:00:00,2.5103936,0.3398031
1,2023-01-03 20:00:00,2.9782667,0.29195684
1,2023-01-03 21:00:00,2.937527,0.34207982
1,2023-01-03 21:00:00,2.8541155,0.3741775
1,2023-01-03 21:00:00,2.988257,0.3087303
1,2023-01-03 22:00:00,2.5103936,0.24150322
1,2023-01-03 22:00:00,2.8553421,0.33729357
0,2023-01-03 21:00:00,2.937527,0.28793412
0,2023-01-03 21:00:00,2.8541155,0.3427236
0,2023-01-03 21:00:00,2.988257,0.3744427
0,2023-01-03 22:00:00,2.5103936,0.3055026
0,2023-01-03 22:00:00,2.8553421,0.2420046
0,2023-01-03 22:00:00,2.8586843,0.33782217
2,2023-01-03 21:00:00,2.8541155,0.28661144
2,2023-01-03 21:00:00,2.988257,0.34172738
2,2023-01-03 22:00:00,2.5103936,0.36919364
2,2023-01-03 22:00:00,2.8553421,0.3045168
2,2023-01-03 22:00:00,2.8586843,0.2409636
2,2023-01-03 23:00:00,3.0880802,0.333649
1,2023-01-03 21:00:00,2.988257,0.28501183
1,2023-01-03 22:00:00,2.5103936,0.33607814
1,2023-01-03 22:00:00,2.8553421,0.3674395
1,2023-01-03 22:00:00,2.8586843,0.30281168
1,2023-01-03 23:00:00,3.0880802,0.23391104
1,2023-01-03 23:00:00,3.003413,0.33199733
2,2023-01-03 22:00:00,2.5103936,0.28001055
2,2023-01-03 22:00:00,2.8553421,0.33574435
2,2023-01-03 22:00:00,2.8586843,0.36671686
2,2023-01-03 23:00:00,3.0880802,0.29885972
2,2023-01-03 23:00:00,3.003413,0.23362409
2,2023-01-03 23:00:00,2.907242,0.33158308
1,2023-01-03 22:00:00,2.8553421,0.28698093
1,2023-01-03 22:00:00,2.8586843,0.34062725
1,2023-01-03 23:00:00,3.0880802,0.37087476
1,2023-01-03 23:00:00,3.003413,0.3005939
1,2023-01-03 23:00:00,2.907242,0.2410402
1,2023-01-04 00:00:00,3.3457465,0.42109287
0,2023-01-03 22:00:00,2.8586843,0.29752856
0,2023-01-03 23:00:00,3.0880802,0.34688818
0,2023-01-03 23:00:00,3.003413,0.38373712
0,2023-01-03 23:00:00,2.907242,0.3121662
0,2023-01-04 00:00:00,3.3457465,0.38530174
0,2023-01-04 00:00:00,3.6571696,0.43053108
1,2023-01-03 23:00:00,3.0880802,0.29493874
1,2023-01-03 23:00:00,3.003413,0.35264716
1,2023-01-03 23:00:00,2.907242,0.39206138
1,2023-01-04 00:00:00,3.3457465,0.40811068
1,2023-01-04 00:00:00,3.6571696,0.39049393
1,2023-01-04 00:00:00,3.7681806,0.43615165
0,2023-01-03 23:00:00,3.003413,0.31069484
0,2023-01-03 23:00:00,2.907242,0.36657026
0,2023-01-04 00:00:00,3.3457465,0.50873834
0,2023-01-04 00:00:00,3.6571696,0.42349964
0,2023-01-04 00:00:00,3.7681806,0.4033749
0,2023-01-04 01:00:00,4.1714716,0.4468797
2,2023-01-03 23:00:00,2.907242,0.3254629
2,2023-01-04 00:00:00,3.3457465,0.4741226
2,2023-01-04 00:00:00,3.6571696,0.5232401
2,2023-01-04 00:00:00,3.7681806,0.43812504
2,2023-01-04 01:00:00,4.1714716,0.4109651
2,2023-01-04 01:00:00,4.428472,0.46070802
1,2023-01-04 00:00:00,3.3457465,0.45070437
1,2023-01-04 00:00:00,3.6571696,0.48679957
1,2023-01-04 00:00:00,3.7681806,0.538896
1,2023-01-04 01:00:00,4.1714716,0.44914898
1,2023-01-04 01:00:00,4.428472,0.42238152
1,2023-01-04 01:00:00,4.0297713,0.47369817
0,2023-01-04 00:00:00,3.6571696,0.45400977
0,2023-01-04 00:00:00,3.7681806,0.49117735
0,2023-01-04 01:00:00,4.1714716,0.5373095
0,2023-01-04 01:00:00,4.428472,0.45238727
0,2023-01-04 01:00:00,4.0297713,0.42591298
0,2023-01-04 02:00:00,4.7100086,0.47382623
2,2023-01-04 00:00:00,3.7681806,0.4567592
2,2023-01-04 01:00:00,4.1714716,0.49014765
2,2023-01-04 01:00:00,4.428472,0.5400057
2,2023-01-04 01:00:00,4.0297713,0.45474616
2,2023-01-04 02:00:00,4.7100086,0.42328265
2,2023-01-04 02:00:00,4.6491537,0.47724515
1,2023-01-04 01:00:00,4.1714716,0.45505443
1,2023-01-04 01:00:00,4.428472,0.49426317
1,2023-01-04 01:00:00,4.0297713,0.5434451
1,2023-01-04 02:00:00,4.7100086,0.4534898
1,2023-01-04 02:00:00,4.6491537,0.4269289
1,2023-01-04 02:00:00,4.7231627,0.48131248
0,2023-01-04 01:00:00,4.428472,0.45951134
0,2023-01-04 01:00:00,4.0297713,0.49976867
0,2023-01-04 02:00:00,4.7100086,0.54298365
0,2023-01-04 02:00:00,4.6491537,0.45783293
0,2023-01-04 02:00:00,4.7231627,0.43157014
0,2023-01-04 03:00:00,4.495292,0.48288256
2,2023-01-04 01:00:00,4.0297713,0.46489248
2,2023-01-04 02:00:00,4.7100086,0.5018779
2,2023-01-04 02:00:00,4.6491537,0.5484705
2,2023-01-04 02:00:00,4.7231627,0.4627293
2,2023-01-04 03:00:00,4.495292,0.4317579
2,2023-01-04 03:00:00,4.726833,0.48921034
1,2023-01-04 02:00:00,4.7100086,0.46426794
1,2023-01-04 02:00:00,4.6491537,0.50679106
1,2023-01-04 02:00:00,4.7231627,0.55279624
1,2023-01-04 03:00:00,4.495292,0.46228594
1,2023-01-04 03:00:00,4.726833,0.43623084
1,2023-01-04 03:00:00,4.4196367,0.49417716
0,2023-01-04 02:00:00,4.6491537,0.469117
0,2023-01-04 02:00:00,4.7231627,0.5129533
0,2023-01-04 03:00:00,4.495292,0.55280447
0,2023-01-04 03:00:00,4.726833,0.46721753
0,2023-01-04 03:00:00,4.4196367,0.441813
0,2023-01-04 04:00:00,4.1182566,0.49635243
2,2023-01-04 02:00:00,4.7231627,0.47473505
2,2023-01-04 03:00:00,4.495292,0.5151836
2,2023-01-04 03:00:00,4.726833,0.55849606
2,2023-01-04 03:00:00,4.4196367,0.47227305
2,2023-01-04 04:00:00,4.1182566,0.44234538
2,2023-01-04 04:00:00,3.9419916,0.5029241
1,2023-01-04 03:00:00,4.495292,0.4744619
1,2023-01-04 03:00:00,4.726833,0.5207702
1,2023-01-04 03:00:00,4.4196367,0.5631375
1,2023-01-04 04:00:00,4.1182566,0.47227716
1,2023-01-04 04:00:00,3.9419916,0.44778264
1,2023-01-04 04:00:00,4.451081,0.50871116
2,2023-01-04 03:00:00,4.726833,0.47693932
2,2023-01-04 03:00:00,4.4196367,0.5236811
2,2023-01-04 04:00:00,4.1182566,0.5604557
2,2023-01-04 04:00:00,3.9419916,0.4745835
2,2023-01-04 04:00:00,4.451081,0.45020756
2,2023-01-04 05:00:00,4.4645514,0.50781673
0,2023-01-04 03:00:00,4.4196367,0.4807575
0,2023-01-04 04:00:00,4.1182566,0.5242108
0,2023-01-04 04:00:00,3.9419916,0.564334
0,2023-01-04 04:00:00,4.451081,0.47799963
0,2023-01-04 05:00:00,4.4645514,0.4493293
0,2023-01-04 05:00:00,4.429957,0.51259875
2,2023-01-04 04:00:00,4.1182566,0.4791715
2,2023-01-04 04:00:00,3.9419916,0.52805257
2,2023-01-04 04:00:00,4.451081,0.5676582
2,2023-01-04 05:00:00,4.4645514,0.47660226
2,2023-01-04 05:00:00,4.429957,0.45293424
2,2023-01-04 05:00:00,4.7001524,0.5166174
1,2023-01-04 04:00:00,3.9419916,0.48047876
1,2023-01-04 04:00:00,4.451081,0.5299916
1,2023-01-04 05:00:00,4.4645514,0.5639327
1,2023-01-04 05:00:00,4.429957,0.47796127
1,2023-01-04 05:00:00,4.7001524,0.45463237
1,2023-01-04 06:00:00,4.742955,0.514789
0,2023-01-04 04:00:00,4.451081,0.4816768
0,2023-01-04 05:00:00,4.4645514,0.5275332
0,2023-01-04 05:00:00,4.429957,0.5650295
0,2023-01-04 05:00:00,4.7001524,0.47874263
0,2023-01-04 06:00:00,4.742955,0.45062447
0,2023-01-04 06:00:00,4.833539,0.5165229
2,2023-01-04 05:00:00,4.4645514,0.47907054
2,2023-01-04 05:00:00,4.429957,0.53019726
2,2023-01-04 05:00:00,4.7001524,0.5671797
2,2023-01-04 06:00:00,4.742955,0.4762968
2,2023-01-04 06:00:00,4.833539,0.45312
2,2023-01-04 06:00:00,4.8683496,0.51932585
1,2023-01-04 05:00:00,4.429957,0.48153523
1,2023-01-04 05:00:00,4.7001524,0.5333233
1,2023-01-04 06:00:00,4.742955,0.5645994
1,2023-01-04 06:00:00,4.833539,0.4786288
1,2023-01-04 06:00:00,4.8683496,0.4558699
1,2023-01-04 07:00:00,5.4816194,0.51870066
0,2023-01-04 05:00:00,4.7001524,0.48427272
0,2023-01-04 06:00:00,4.742955,0.5322186
0,2023-01-04 06:00:00,4.833539,0.5672674
0,2023-01-04 06:00:00,4.8683496,0.48088577
0,2023-01-04 07:00:00,5.4816194,0.45314023
0,2023-01-04 07:00:00,5.4823704,0.52194947
2,2023-01-04 06:00:00,4.742955,0.48358843
2,2023-01-04 06:00:00,4.833539,0.5371055
2,2023-01-04 06:00:00,4.8683496,0.57141554
2,2023-01-04 07:00:00,5.4816194,0.48042032
2,2023-01-04 07:00:00,5.4823704,0.4579366
2,2023-01-04 07:00:00,5.477125,0.52699816
1,2023-01-04 06:00:00,4.833539,0.48758256
1,2023-01-04 06:00:00,4.8683496,0.5419141
1,2023-01-04 07:00:00,5.4816194,0.5706131
1,2023-01-04 07:00:00,5.4823704,0.4842747
1,2023-01-04 07:00:00,5.477125,0.46227828
1,2023-01-04 08:00:00,5.242441,0.5283148
0,2023-01-04 06:00:00,4.8683496,0.49055374
0,2023-01-04 07:00:00,5.4816194,0.5414617
0,2023-01-04 07:00:00,5.4823704,0.5736376
0,2023-01-04 07:00:00,5.477125,0.48691815
0,2023-01-04 08:00:00,5.242441,0.4603362
0,2023-01-04 08:00:00,5.050568,0.5322169
2,2023-01-04 07:00:00,5.4816194,0.490041
2,2023-01-04 07:00:00,5.4823704,0.54629576
2,2023-01-04 07:00:00,5.477125,0.5779351
2,2023-01-04 08:00:00,5.242441,0.486431
2,2023-01-04 08:00:00,5.050568,0.46498644
2,2023-01-04 08:00:00,5.2987323,0.53734225
1,2023-01-04 07:00:00,5.4823704,0.49434075
1,2023-01-04 07:00:00,5.477125,0.5513314
1,2023-01-04 08:00:00,5.242441,0.5774998
1,2023-01-04 08:00:00,5.050568,0.49058467
1,2023-01-04 08:00:00,5.2987323,0.46968034
1,2023-01-04 09:00:00,4.475789,0.5391206
0,2023-01-04 07:00:00,5.477125,0.49824408
0,2023-01-04 08:00:00,5.242441,0.5515513
0,2023-01-04 08:00:00,5.050568,0.5814998
0,2023-01-04 08:00:00,5.2987323,0.49408925
0,2023-01-04 09:00:00,4.475789,0.46854353
0,2023-01-04 09:00:00,4.8086658,0.54393554
0,2023-01-04 08:00:00,5.242441,0.4979229
0,2023-01-04 08:00:00,5.050568,0.55645347
0,2023-01-04 08:00:00,5.2987323,0.5857421
0,2023-01-04 09:00:00,4.475789,0.49390748
0,2023-01-04 09:00:00,4.8086658,0.47344804
0,2023-01-04 09:00:00,4.8688254,0.54909444
2,2023-01-04 08:00:00,5.050568,0.5020474
2,2023-01-04 08:00:00,5.2987323,0.56134254
2,2023-01-04 09:00:00,4.475789,0.58532596
2,2023-01-04 09:00:00,4.8086658,0.49803963
2,2023-01-04 09:00:00,4.8688254,0.47793335
2,2023-01-04 10:00:00,4.056877,0.55060613
1,2023-01-04 08:00:00,5.2987323,0.50512385
1,2023-01-04 09:00:00,4.475789,0.56051517
1,2023-01-04 09:00:00,4.8086658,0.58833236
1,2023-01-04 09:00:00,4.8688254,0.50075924
1,2023-01-04 10:00:00,4.056877,0.4758957
1,2023-01-04 10:00:00,4.1552863,0.5542382
1,2023-01-04 09:00:00,4.475789,0.5041373
1,2023-01-04 09:00:00,4.8086658,0.56460214
1,2023-01-04 09:00:00,4.8688254,0.59187037
1,2023-01-04 10:00:00,4.056877,0.50008917
1,2023-01-04 10:00:00,4.1552863,0.48006356
1,2023-01-04 10:00:00,4.390268,0.55851686
2,2023-01-04 09:00:00,4.8086658,0.50382024
2,2023-01-04 09:00:00,4.8688254,0.5644368
2,2023-01-04 10:00:00,4.056877,0.5867573
2,2023-01-04 10:00:00,4.1552863,0.4996928
2,2023-01-04 10:00:00,4.390268,0.47975636
2,2023-01-04 11:00:00,3.7033076,0.5548302
0,2023-01-04 09:00:00,4.8688254,0.50551355
0,2023-01-04 10:00:00,4.056877,0.56213593
0,2023-01-04 10:00:00,4.1552863,0.58832395
0,2023-01-04 10:00:00,4.390268,0.5011019
0,2023-01-04 11:00:00,3.7033076,0.476336
0,2023-01-04 11:00:00,3.844507,0.5568197
2,2023-01-04 10:00:00,4.056877,0.50280887
2,2023-01-04 10:00:00,4.1552863,0.56423485
2,2023-01-04 10:00:00,4.390268,0.590086
2,2023-01-04 11:00:00,3.7033076,0.49856958
2,2023-01-04 11:00:00,3.844507,0.4785365
2,2023-01-04 11:00:00,4.047727,0.5590158
1,2023-01-04 10:00:00,4.1552863,0.49961415
1,2023-01-04 10:00:00,4.390268,0.56103176
1,2023-01-04 11:00:00,3.7033076,0.5821849
1,2023-01-04 11:00:00,3.844507,0.49560678
1,2023-01-04 11:00:00,4.047727,0.47520345
1,2023-01-04 12:00:00,4.628381,0.55225813
0,2023-01-04 10:00:00,4.390268,0.49887955
0,2023-01-04 11:00:00,3.7033076,0.55620444
0,2023-01-04 11:00:00,3.844507,0.58130133
0,2023-01-04 11:00:00,4.047727,0.4947172
0,2023-01-04 12:00:00,4.628381,0.46922952
0,2023-01-04 12:00:00,4.248462,0.5515461
2,2023-01-04 11:00:00,3.7033076,0.4921502
2,2023-01-04 11:00:00,3.844507,0.55408543
2,2023-01-04 11:00:00,4.047727,0.5789865
2,2023-01-04 12:00:00,4.628381,0.48843408
2,2023-01-04 12:00:00,4.248462,0.4672603
2,2023-01-04 12:00:00,4.122588,0.5492906
1,2023-01-04 11:00:00,3.844507,0.4896762
1,2023-01-04 11:00:00,4.047727,0.55143356
1,2023-01-04 12:00:00,4.628381,0.5717951
1,2023-01-04 12:00:00,4.248462,0.4859876
1,2023-01-04 12:00:00,4.122588,0.46439803
1,2023-01-04 13:00:00,4.344607,0.5431703
0,2023-01-04 11:00:00,4.047727,0.48682576
0,2023-01-04 12:00:00,4.628381,0.54435086
0,2023-01-04 12:00:00,4.248462,0.56870663
0,2023-01-04 12:00:00,4.122588,0.4829992
0,2023-01-04 13:00:00,4.344607,0.45616853
0,2023-01-04 13:00:00,4.12478,0.5399292
2,2023-01-04 12:00:00,4.628381,0.4802456
2,2023-01-04 12:00:00,4.248462,0.54206884
2,2023-01-04 12:00:00,4.122588,0.56635535
2,2023-01-04 13:00:00,4.344607,0.4766114
2,2023-01-04 13:00:00,4.12478,0.4540314
2,2023-01-04 13:00:00,4.464594,0.5375217
0,2023-01-04 12:00:00,4.248462,0.48124716
0,2023-01-04 12:00:00,4.122588,0.5432662
0,2023-01-04 13:00:00,4.344607,0.5628512
0,2023-01-04 13:00:00,4.12478,0.47766438
0,2023-01-04 13:00:00,4.464594,0.45505208
0,2023-01-04 14:00:00,4.2743025,0.5354667
1,2023-01-04 12:00:00,4.122588,0.48050728
1,2023-01-04 13:00:00,4.344607,0.5386063
1,2023-01-04 13:00:00,4.12478,0.56197786
1,2023-01-04 13:00:00,4.464594,0.47674465
1,2023-01-04 14:00:00,4.2743025,0.44905037
1,2023-01-04 14:00:00,4.2570195,0.5348026
0,2023-01-04 13:00:00,4.344607,0.47448266
0,2023-01-04 13:00:00,4.12478,0.5369488
0,2023-01-04 13:00:00,4.464594,0.5601069
0,2023-01-04 14:00:00,4.2743025,0.47108468
0,2023-01-04 14:00:00,4.2570195,0.44755167
0,2023-01-04 14:00:00,4.5884347,0.5330318
1,2023-01-04 13:00:00,4.12478,0.473113
1,2023-01-04 13:00:00,4.464594,0.5355537
1,2023-01-04 14:00:00,4.2743025,0.55418926
1,2023-01-04 14:00:00,4.2570195,0.4698153
1,2023-01-04 14:00:00,4.5884347,0.44606805
1,2023-01-04 15:00:00,3.341345,0.5282805
2,2023-01-04 13:00:00,4.464594,0.4707893
2,2023-01-04 14:00:00,4.2743025,0.52914035
2,2023-01-04 14:00:00,4.2570195,0.551619
2,2023-01-04 14:00:00,4.5884347,0.46720886
2,2023-01-04 15:00:00,3.341345,0.43827367
2,2023-01-04 15:00:00,3.6563654,0.5256387
1,2023-01-04 14:00:00,4.2743025,0.46475366
1,2023-01-04 14:00:00,4.2570195,0.52743024
1,2023-01-04 14:00:00,4.5884347,0.54969704
1,2023-01-04 15:00:00,3.341345,0.46158215
1,2023-01-04 15:00:00,3.6563654,0.43679428
1,2023-01-04 15:00:00,3.1429496,0.52385896
2,2023-01-04 14:00:00,4.2570195,0.4625208
2,2023-01-04 14:00:00,4.5884347,0.5250747
2,2023-01-04 15:00:00,3.341345,0.5430031
2,2023-01-04 15:00:00,3.6563654,0.459414
2,2023-01-04 15:00:00,3.1429496,0.4343573
2,2023-01-04 16:00:00,2.770426,0.518118
0,2023-01-04 14:00:00,4.5884347,0.45954132
0,2023-01-04 15:00:00,3.341345,0.51788104
0,2023-01-04 15:00:00,3.6563654,0.5396937
0,2023-01-04 15:00:00,3.1429496,0.4562894
0,2023-01-04 16:00:00,2.770426,0.4258231
0,2023-01-04 16:00:00,3.2359045,0.5146197
0,2023-01-04 15:00:00,3.341345,0.45299017
0,2023-01-04 15:00:00,3.6563654,0.51569265
0,2023-01-04 15:00:00,3.1429496,0.5372885
0,2023-01-04 16:00:00,2.770426,0.4502887
0,2023-01-04 16:00:00,3.2359045,0.42376232
0,2023-01-04 16:00:00,2.807088,0.5122746
2,2023-01-04 15:00:00,3.6563654,0.44558185
2,2023-01-04 15:00:00,3.1429496,0.50778604
2,2023-01-04 16:00:00,2.770426,0.5252973
2,2023-01-04 16:00:00,3.2359045,0.44326288
2,2023-01-04 16:00:00,2.807088,0.41577923
2,2023-01-04 17:00:00,3.3916874,0.5005559
1,2023-01-04 15:00:00,3.1429496,0.44121474
1,2023-01-04 16:00:00,2.770426,0.49920207
1,2023-01-04 16:00:00,3.2359045,0.52068406
1,2023-01-04 16:00:00,2.807088,0.4389845
1,2023-01-04 17:00:00,3.3916874,0.40573952
1,2023-01-04 17:00:00,3.0052364,0.4956246
0,2023-01-04 16:00:00,2.770426,0.42874235
0,2023-01-04 16:00:00,3.2359045,0.49051565
0,2023-01-04 16:00:00,2.807088,0.5121516
0,2023-01-04 17:00:00,3.3916874,0.42733502
0,2023-01-04 17:00:00,3.0052364,0.39715853
0,2023-01-04 17:00:00,3.2587888,0.48639056
2,2023-01-04 16:00:00,3.2359045,0.4208766
2,2023-01-04 16:00:00,2.807088,0.48207036
2,2023-01-04 17:00:00,3.3916874,0.49995676
2,2023-01-04 17:00:00,3.0052364,0.42005968
2,2023-01-04 17:00:00,3.2587888,0.38860744
2,2023-01-04 18:00:00,3.4394116,0.4744091
1,2023-01-04 16:00:00,2.807088,0.41583294
1,2023-01-04 17:00:00,3.3916874,0.47286293
1,2023-01-04 17:00:00,3.0052364,0.49478015
1,2023-01-04 17:00:00,3.2587888,0.4151743
1,2023-01-04 18:00:00,3.4394116,0.37793636
1,2023-01-04 18:00:00,3.544482,0.46885327
1,2023-01-04 17:00:00,3.3916874,0.40251434
1,2023-01-04 17:00:00,3.0052364,0.46330148
1,2023-01-04 17:00:00,3.2587888,0.48570135
1,2023-01-04 18:00:00,3.4394116,0.40317994
1,2023-01-04 18:00:00,3.544482,0.36855212
1,2023-01-04 18:00:00,3.2859144,0.45887542
2,2023-01-04 17:00:00,3.0052364,0.39999825
2,2023-01-04 17:00:00,3.2587888,0.4606362
2,2023-01-04 18:00:00,3.4394116,0.47913423
2,2023-01-04 18:00:00,3.544482,0.40113193
2,2023-01-04 18:00:00,3.2859144,0.36572164
2,2023-01-04 19:00:00,3.9457748,0.4530816
0,2023-01-04 17:00:00,3.2587888,0.39291766
0,2023-01-04 18:00:00,3.4394116,0.4495223
0,2023-01-04 18:00:00,3.544482,0.47194114
0,2023-01-04 18:00:00,3.2859144,0.39449146
0,2023-01-04 19:00:00,3.9457748,0.3532849
0,2023-01-04 19:00:00,4.1467733,0.44543555
0,2023-01-04 18:00:00,3.4394116,0.38342774
0,2023-01-04 18:00:00,3.544482,0.4440318
0,2023-01-04 18:00:00,3.2859144,0.46670258
0,2023-01-04 19:00:00,3.9457748,0.3861214
0,2023-01-04 19:00:00,4.1467733,0.34802008
0,2023-01-04 19:00:00,4.1467004,0.43979287
2,2023-01-04 18:00:00,3.544482,0.38221806
2,2023-01-04 18:00:00,3.2859144,0.4430405
2,2023-01-04 19:00:00,3.9457748,0.46159816
2,2023-01-04 19:00:00,4.1467733,0.38529184
2,2023-01-04 19:00:00,4.1467004,0.34691626
2,2023-01-04 20:00:00,4.146588,0.43555272
1,2023-01-04 18:00:00,3.2859144,0.37851238
1,2023-01-04 19:00:00,3.9457748,0.43520913
1,2023-01-04 19:00:00,4.1467733,0.45761317
1,2023-01-04 19:00:00,4.1467004,0.38138574
1,2023-01-04 20:00:00,4.146588,0.33743805
1,2023-01-04 20:00:00,4.11085,0.43135276
2,2023-01-04 19:00:00,3.9457748,0.37088394
2,2023-01-04 19:00:00,4.1467733,0.4316952
2,2023-01-04 19:00:00,4.1467004,0.4542127
2,2023-01-04 20:00:00,4.146588,0.37465957
2,2023-01-04 20:00:00,4.11085,0.3342355
2,2023-01-04 20:00:00,4.316085,0.42770338
0,2023-01-04 19:00:00,4.1467733,0.36954993
0,2023-01-04 19:00:00,4.1467004,0.43054035
0,2023-01-04 20:00:00,4.146588,0.44895995
0,2023-01-04 20:00:00,4.11085,0.37358558
0,2023-01-04 20:00:00,4.316085,0.33292615
0,2023-01-04 21:00:00,3.6235049,0.42336816
1,2023-01-04 19:00:00,4.1467004,0.3690124
1,2023-01-04 20:00:00,4.146588,0.4261893
1,2023-01-04 20:00:00,4.11085,0.44831914
1,2023-01-04 20:00:00,4.316085,0.37286752
1,2023-01-04 21:00:00,3.6235049,0.32693657
1,2023-01-04 21:00:00,3.5076163,0.4228436
1,2023-01-04 20:00:00,4.146588,0.36342055
1,2023-01-04 20:00:00,4.11085,0.42513442
1,2023-01-04 20:00:00,4.316085,0.4469542
1,2023-01-04 21:00:00,3.6235049,0.36819965
1,2023-01-04 21:00:00,3.5076163,0.32604966
1,2023-01-04 21:00:00,3.7988074,0.42177635
2,2023-01-04 20:00:00,4.11085,0.3606665
2,2023-01-04 20:00:00,4.316085,0.42221785
2,2023-01-04 21:00:00,3.6235049,0.4402601
2,2023-01-04 21:00:00,3.5076163,0.36570564
2,2023-01-04 21:00:00,3.7988074,0.32311082
2,2023-01-04 22:00:00,3.744709,0.415711
0,2023-01-04 20:00:00,4.316085,0.3600372
0,2023-01-04 21:00:00,3.6235049,0.41801712
0,2023-01-04 21:00:00,3.5076163,0.4395286
0,2023-01-04 21:00:00,3.7988074,0.36494654
0,2023-01-04 22:00:00,3.744709,0.31742877
0,2023-01-04 22:00:00,3.8435993,0.41514814
0,2023-01-04 21:00:00,3.6235049,0.35491037
0,2023-01-04 21:00:00,3.5076163,0.41730678
0,2023-01-04 21:00:00,3.7988074,0.4386261
0,2023-01-04 22:00:00,3.744709,0.36052
0,2023-01-04 22:00:00,3.8435993,0.31681406
0,2023-01-04 22:00:00,4.034375,0.41438937
2,2023-01-04 21:00:00,3.5076163,0.3529889
2,2023-01-04 21:00:00,3.7988074,0.41534457
2,2023-01-04 22:00:00,3.744709,0.43274415
2,2023-01-04 22:00:00,3.8435993,0.3588012
2,2023-01-04 22:00:00,4.034375,0.31475702
2,2023-01-04 23:00:00,4.2247486,0.4092588
1,2023-01-04 21:00:00,3.7988074,0.35094845
1,2023-01-04 22:00:00,3.744709,0.40977073
1,2023-01-04 22:00:00,3.8435993,0.43057993
1,2023-01-04 22:00:00,4.034375,0.3568105
1,2023-01-04 23:00:00,4.2247486,0.30784023
1,2023-01-04 23:00:00,4.116071,0.40727228
1,2023-01-04 22:00:00,3.744709,0.34418577
1,2023-01-04 22:00:00,3.8435993,0.40684602
1,2023-01-04 22:00:00,4.034375,0.42786857
1,2023-01-04 23:00:00,4.2247486,0.35070705
1,2023-01-04 23:00:00,4.116071,0.30495197
1,2023-01-04 23:00:00,3.986891,0.40440238
0,2023-01-04 22:00:00,3.8435993,0.3525883
0,2023-01-04 22:00:00,4.034375,0.41392857
0,2023-01-04 23:00:00,4.2247486,0.43423182
0,2023-01-04 23:00:00,4.116071,0.35435015
0,2023-01-04 23:00:00,3.986891,0.31439304
0,2023-01-05 00:00:00,4.942003,0.49537745
2,2023-01-04 22:00:00,4.034375,0.3628608
2,2023-01-04 23:00:00,4.2247486,0.41943884
2,2023-01-04 23:00:00,4.116071,0.4464052
2,2023-01-04 23:00:00,3.986891,0.36546987
2,2023-01-05 00:00:00,4.942003,0.4592412
2,2023-01-05 00:00:00,4.752006,0.50410724
